co2_emissions,epoch,ewc_loss,step,test_loss/dataloader_idx_0,test_loss/dataloader_idx_1,train_loss,val_loss/dataloader_idx_0,val_loss/dataloader_idx_1
,0,0.0,48,,,0.1306728720664978,,
,0,,76,,,,0.13238349556922913,0.29433926939964294
0.00037885818164795637,0,,76,,,,,
,1,0.0,97,,,0.1381893903017044,,
,1,0.0,146,,,0.10077077150344849,,
,1,,153,,,,0.13444028794765472,0.29443490505218506
0.0007571530877612531,1,,153,,,,,
,2,0.0,195,,,0.11734548211097717,,
,2,,230,,,,0.1240648701786995,0.30080646276474
0.0011261834297329187,2,,230,,,,,
,3,0.0,244,,,0.11189153790473938,,
,3,0.0,293,,,0.09583546221256256,,
,3,,307,,,,0.08100131154060364,0.3866647779941559
0.0015022226143628359,3,,307,,,,,
,4,0.0,342,,,0.08027490973472595,,
,4,,384,,,,0.06511205434799194,0.3344472646713257
0.0018761556129902601,4,,384,,,,,
,5,0.0,391,,,0.04756856709718704,,
,5,0.0,440,,,0.06253403425216675,,
,5,,461,,,,0.05977493152022362,0.2892313003540039
0.0022522518411278725,5,,461,,,,,
,6,0.0,489,,,0.06664103269577026,,
,6,0.0,538,,,0.058572277426719666,,
,6,,538,,,,0.05160188302397728,0.28978338837623596
0.0026180585846304893,6,,538,,,,,
,7,0.0,587,,,0.06785733997821808,,
,7,,615,,,,0.04672336205840111,0.26359012722969055
0.002988798776641488,7,,615,,,,,
,8,0.0,636,,,0.04578269273042679,,
,8,0.0,685,,,0.037111129611730576,,
,8,,692,,,,0.0472881980240345,0.26411378383636475
0.003363274270668626,8,,692,,,,,
,9,0.0,734,,,0.05839723348617554,,
,9,,769,,,,0.04554871842265129,0.23215048015117645
0.003740498563274741,9,,769,,,,,
,10,0.0,783,,,0.05951009690761566,,
,10,0.0,832,,,0.04253561794757843,,
,10,,846,,,,0.04244125634431839,0.24893465638160706
0.004117971286177635,10,,846,,,,,
,11,0.0,881,,,0.0460658073425293,,
,11,,923,,,,0.04005587846040726,0.2602797746658325
0.004495047964155674,11,,923,,,,,
,12,0.0,930,,,0.0637478232383728,,
,12,0.0,979,,,0.023622572422027588,,
,12,,1000,,,,0.039420098066329956,0.2567562162876129
0.004874665290117264,12,,1000,,,,,
,13,0.0,1028,,,0.030223742127418518,,
,13,0.0,1077,,,0.03988901898264885,,
,13,,1077,,,,0.036889247596263885,0.2527649402618408
0.005248313304036856,13,,1077,,,,,
,14,0.0,1126,,,0.02982594259083271,,
,14,,1154,,,,0.038488149642944336,0.22562524676322937
0.005625816062092781,14,,1154,,,,,
,15,0.0,1175,,,0.047203171998262405,,
,15,0.0,1224,,,0.03139027580618858,,
,15,,1231,,,,0.03624839335680008,0.23429158329963684
0.005998332519084215,15,,1231,,,,,
,16,0.0,1273,,,0.024141699075698853,,
,16,,1308,,,,0.03514305502176285,0.24406616389751434
0.006379187572747469,16,,1308,,,,,
,17,0.0,1322,,,0.027533695101737976,,
,17,0.0,1371,,,0.04664165899157524,,
,17,,1385,,,,0.03568212687969208,0.239698588848114
0.006758491974323988,17,,1385,,,,,
,18,0.0,1420,,,0.026650546118617058,,
,18,,1462,,,,0.03272363170981407,0.24244417250156403
0.007131903897970915,18,,1462,,,,,
,19,0.0,1469,,,0.04904719814658165,,
,19,0.0,1518,,,0.026335304602980614,,
,19,,1539,,,,0.03357474133372307,0.2348751425743103
0.0075081693939864635,19,,1539,,,,,
,20,0.0,1567,,,0.06519182026386261,,
,20,0.0,1616,,,0.048587482422590256,,
,20,,1616,,,,0.03688338026404381,0.23095175623893738
0.007886270061135292,20,,1616,,,,,
,21,0.0,1665,,,0.03841399401426315,,
,21,,1693,,,,0.034139491617679596,0.22302766144275665
0.008262492716312408,21,,1693,,,,,
,22,0.0,1714,,,0.030459633097052574,,
,22,0.0,1763,,,0.043026745319366455,,
,22,,1770,,,,0.032036472111940384,0.23516005277633667
0.008641514927148819,22,,1770,,,,,
,23,0.0,1812,,,0.054872386157512665,,
,23,,1847,,,,0.030319713056087494,0.2349497526884079
0.0090133436024189,23,,1847,,,,,
,24,0.0,1861,,,0.01715806871652603,,
,24,0.0,1910,,,0.029116753488779068,,
,24,,1924,,,,0.033064793795347214,0.24375879764556885
0.009393970482051373,24,,1924,,,,,
,25,0.0,1959,,,0.030116567388176918,,
,25,,2001,,,,0.03204638883471489,0.23111067712306976
0.009769574739038944,25,,2001,,,,,
,26,0.0,2008,,,0.02548620104789734,,
,26,0.0,2057,,,0.0327264666557312,,
,26,,2078,,,,0.030241601169109344,0.22401317954063416
0.010136380791664124,26,,2078,,,,,
,27,0.0,2106,,,0.032862357795238495,,
,27,0.0,2155,,,0.038301289081573486,,
,27,,2155,,,,0.031103448942303658,0.2329791635274887
0.0105057368054986,27,,2155,,,,,
,28,0.0,2204,,,0.03218366950750351,,
,28,,2232,,,,0.030611827969551086,0.2212507128715515
0.010885162279009819,28,,2232,,,,,
,29,0.0,2253,,,0.03142351657152176,,
,29,0.0,2302,,,0.023700475692749023,,
,29,,2309,,,,0.03136672452092171,0.22824731469154358
0.011263706721365452,29,,2309,,,,,
,30,,2310,0.030241601169109344,0.22401317954063416,,,
